,unique_id,ds,y
2129,nt-vfr-city,1999-06-30,139
2130,nt-vfr-city,1999-09-30,287
2131,nt-vfr-city,1999-12-31,30
2132,nt-vfr-city,2000-03-31,123
2133,nt-vfr-city,2000-06-30,81
2134,nt-vfr-city,2000-09-30,238
2135,nt-vfr-city,2000-12-31,37
2136,nt-vfr-city,2001-03-31,34
2137,nt-vfr-city,2001-06-30,60
2138,nt-vfr-city,2001-09-30,251
2139,nt-vfr-city,2001-12-31,69
2140,nt-vfr-city,2002-03-31,71
2141,nt-vfr-city,2002-06-30,118
2142,nt-vfr-city,2002-09-30,322
2143,nt-vfr-city,2002-12-31,205
2144,nt-vfr-city,2003-03-31,183
2145,nt-vfr-city,2003-06-30,189
2146,nt-vfr-city,2003-09-30,201
2147,nt-vfr-city,2003-12-31,114
2148,nt-vfr-city,2004-03-31,76
2149,nt-vfr-city,2004-06-30,379
2150,nt-vfr-city,2004-09-30,254
2151,nt-vfr-city,2004-12-31,533
2152,nt-vfr-city,2005-03-31,80
2153,nt-vfr-city,2005-06-30,152
2154,nt-vfr-city,2005-09-30,440
2155,nt-vfr-city,2005-12-31,68
2156,nt-vfr-city,2006-03-31,86
2157,nt-vfr-city,2006-06-30,162
2158,nt-vfr-city,2006-09-30,404
2159,nt-vfr-city,2006-12-31,160
2160,nt-vfr-noncity,1998-03-31,9
2161,nt-vfr-noncity,1998-06-30,349
2162,nt-vfr-noncity,1998-09-30,84
2163,nt-vfr-noncity,1998-12-31,218
2164,nt-vfr-noncity,1999-03-31,125
2165,nt-vfr-noncity,1999-06-30,88
2166,nt-vfr-noncity,1999-09-30,60
2167,nt-vfr-noncity,1999-12-31,28
2168,nt-vfr-noncity,2000-03-31,198
2169,nt-vfr-noncity,2000-06-30,86
2170,nt-vfr-noncity,2000-09-30,227
2171,nt-vfr-noncity,2000-12-31,83
2172,nt-vfr-noncity,2001-03-31,139
2173,nt-vfr-noncity,2001-06-30,67
2174,nt-vfr-noncity,2001-09-30,160
2175,nt-vfr-noncity,2001-12-31,67
2176,nt-vfr-noncity,2002-03-31,118
2177,nt-vfr-noncity,2002-06-30,25
2178,nt-vfr-noncity,2002-09-30,149
2179,nt-vfr-noncity,2002-12-31,28
2180,nt-vfr-noncity,2003-03-31,87
2181,nt-vfr-noncity,2003-06-30,96
2182,nt-vfr-noncity,2003-09-30,90
2183,nt-vfr-noncity,2003-12-31,96
2184,nt-vfr-noncity,2004-03-31,104
2185,nt-vfr-noncity,2004-06-30,74
2186,nt-vfr-noncity,2004-09-30,318
2187,nt-vfr-noncity,2004-12-31,41
2188,nt-vfr-noncity,2005-03-31,54
2189,nt-vfr-noncity,2005-06-30,187
2190,nt-vfr-noncity,2005-09-30,149
2191,nt-vfr-noncity,2005-12-31,38
2192,nt-vfr-noncity,2006-03-31,357
2193,nt-vfr-noncity,2006-06-30,53
2194,nt-vfr-noncity,2006-09-30,70
2195,nt-vfr-noncity,2006-12-31,238
2196,nsw-bus-city,1998-03-31,1201
2197,nsw-bus-city,1998-06-30,2020
2198,nsw-bus-city,1998-09-30,1975
2199,nsw-bus-city,1998-12-31,1500
2200,nsw-bus-city,1999-03-31,1196
2201,nsw-bus-city,1999-06-30,1632
2202,nsw-bus-city,1999-09-30,1564
2203,nsw-bus-city,1999-12-31,1579
2204,nsw-bus-city,2000-03-31,1184
2205,nsw-bus-city,2000-06-30,1664
2206,nsw-bus-city,2000-09-30,2096
2207,nsw-bus-city,2000-12-31,2128
2208,nsw-bus-city,2001-03-31,1542
2209,nsw-bus-city,2001-06-30,1429
2210,nsw-bus-city,2001-09-30,1753
2211,nsw-bus-city,2001-12-31,1952
2212,nsw-bus-city,2002-03-31,1044
2213,nsw-bus-city,2002-06-30,1568
2214,nsw-bus-city,2002-09-30,1859
2215,nsw-bus-city,2002-12-31,1354
2216,nsw-bus-city,2003-03-31,1601
2217,nsw-bus-city,2003-06-30,1431
2218,nsw-bus-city,2003-09-30,1516
2219,nsw-bus-city,2003-12-31,1431
2220,nsw-bus-city,2004-03-31,1393
2221,nsw-bus-city,2004-06-30,1386
2222,nsw-bus-city,2004-09-30,1392
2223,nsw-bus-city,2004-12-31,1213
2224,nsw-bus-city,2005-03-31,1212
2225,nsw-bus-city,2005-06-30,1110
2226,nsw-bus-city,2005-09-30,1633
2227,nsw-bus-city,2005-12-31,1318
2228,nsw-bus-city,2006-03-31,1099
2229,nsw-bus-city,2006-06-30,1321
2230,nsw-bus-city,2006-09-30,1553
2231,nsw-bus-city,2006-12-31,1342
2232,nsw-bus-noncity,1998-03-31,1684
2233,nsw-bus-noncity,1998-06-30,2281
2234,nsw-bus-noncity,1998-09-30,2118
2235,nsw-bus-noncity,1998-12-31,1963
2236,nsw-bus-noncity,1999-03-31,2151
2237,nsw-bus-noncity,1999-06-30,2036
2238,nsw-bus-noncity,1999-09-30,2890
2239,nsw-bus-noncity,1999-12-31,2214
2240,nsw-bus-noncity,2000-03-31,1780
2241,nsw-bus-noncity,2000-06-30,2005
2242,nsw-bus-noncity,2000-09-30,1634
2243,nsw-bus-noncity,2000-12-31,2109
2244,nsw-bus-noncity,2001-03-31,1690
2245,nsw-bus-noncity,2001-06-30,1919
2246,nsw-bus-noncity,2001-09-30,1984
2247,nsw-bus-noncity,2001-12-31,1783
2248,nsw-bus-noncity,2002-03-31,2071
2249,nsw-bus-noncity,2002-06-30,1988
2250,nsw-bus-noncity,2002-09-30,2881
2251,nsw-bus-noncity,2002-12-31,2390
2252,nsw-bus-noncity,2003-03-31,1891
2253,nsw-bus-noncity,2003-06-30,2084
2254,nsw-bus-noncity,2003-09-30,1928
2255,nsw-bus-noncity,2003-12-31,2296
2256,nsw-bus-noncity,2004-03-31,1932
2257,nsw-bus-noncity,2004-06-30,1562
2258,nsw-bus-noncity,2004-09-30,1955
2259,nsw-bus-noncity,2004-12-31,1796
2260,nsw-bus-noncity,2005-03-31,2356
2261,nsw-bus-noncity,2005-06-30,1817
2262,nsw-bus-noncity,2005-09-30,1874
2263,nsw-bus-noncity,2005-12-31,1709
2264,nsw-bus-noncity,2006-03-31,1472
2265,nsw-bus-noncity,2006-06-30,1830
2266,nsw-bus-noncity,2006-09-30,1909
2267,nsw-bus-noncity,2006-12-31,1817
2268,vic-bus-city,1998-03-31,1164
2269,vic-bus-city,1998-06-30,1014
2270,vic-bus-city,1998-09-30,1153
2271,vic-bus-city,1998-12-31,1245
2272,vic-bus-city,1999-03-31,950
2273,vic-bus-city,1999-06-30,1001
2274,vic-bus-city,1999-09-30,944
2275,vic-bus-city,1999-12-31,1196
2276,vic-bus-city,2000-03-31,1133
2277,vic-bus-city,2000-06-30,1054
2278,vic-bus-city,2000-09-30,1275
2279,vic-bus-city,2000-12-31,1472
2280,vic-bus-city,2001-03-31,1240
2281,vic-bus-city,2001-06-30,1139
2282,vic-bus-city,2001-09-30,1417
2283,vic-bus-city,2001-12-31,1386
2284,vic-bus-city,2002-03-31,1018
2285,vic-bus-city,2002-06-30,882
2286,vic-bus-city,2002-09-30,1303
2287,vic-bus-city,2002-12-31,1086
2288,vic-bus-city,2003-03-31,1237
2289,vic-bus-city,2003-06-30,1533
2290,vic-bus-city,2003-09-30,1257
2291,vic-bus-city,2003-12-31,839
2292,vic-bus-city,2004-03-31,967
2293,vic-bus-city,2004-06-30,1296
2294,vic-bus-city,2004-09-30,1127
2295,vic-bus-city,2004-12-31,937
2296,vic-bus-city,2005-03-31,869
2297,vic-bus-city,2005-06-30,850
2298,vic-bus-city,2005-09-30,1125
2299,vic-bus-city,2005-12-31,1177
2300,vic-bus-city,2006-03-31,642
2301,vic-bus-city,2006-06-30,951
2302,vic-bus-city,2006-09-30,1233
2303,vic-bus-city,2006-12-31,1077
2304,vic-bus-noncity,1998-03-31,984
2305,vic-bus-noncity,1998-06-30,811
2306,vic-bus-noncity,1998-09-30,791
2307,vic-bus-noncity,1998-12-31,508
2308,vic-bus-noncity,1999-03-31,572
2309,vic-bus-noncity,1999-06-30,877
2310,vic-bus-noncity,1999-09-30,601
2311,vic-bus-noncity,1999-12-31,659
2312,vic-bus-noncity,2000-03-31,609
2313,vic-bus-noncity,2000-06-30,601
2314,vic-bus-noncity,2000-09-30,574
2315,vic-bus-noncity,2000-12-31,737
2316,vic-bus-noncity,2001-03-31,522
2317,vic-bus-noncity,2001-06-30,502
2318,vic-bus-noncity,2001-09-30,658
2319,vic-bus-noncity,2001-12-31,640
2320,vic-bus-noncity,2002-03-31,654
2321,vic-bus-noncity,2002-06-30,558
2322,vic-bus-noncity,2002-09-30,921
2323,vic-bus-noncity,2002-12-31,937
2324,vic-bus-noncity,2003-03-31,663
2325,vic-bus-noncity,2003-06-30,675
2326,vic-bus-noncity,2003-09-30,650
2327,vic-bus-noncity,2003-12-31,640
2328,vic-bus-noncity,2004-03-31,575
2329,vic-bus-noncity,2004-06-30,705
2330,vic-bus-noncity,2004-09-30,772
2331,vic-bus-noncity,2004-12-31,746
2332,vic-bus-noncity,2005-03-31,423
2333,vic-bus-noncity,2005-06-30,595
2334,vic-bus-noncity,2005-09-30,623
2335,vic-bus-noncity,2005-12-31,935
2336,vic-bus-noncity,2006-03-31,615
2337,vic-bus-noncity,2006-06-30,642
2338,vic-bus-noncity,2006-09-30,823
2339,vic-bus-noncity,2006-12-31,811
2340,qld-bus-city,1998-03-31,1111
2341,qld-bus-city,1998-06-30,776
2342,qld-bus-city,1998-09-30,1079
2343,qld-bus-city,1998-12-31,1128
2344,qld-bus-city,1999-03-31,1192
2345,qld-bus-city,1999-06-30,1759
2346,qld-bus-city,1999-09-30,1188
2347,qld-bus-city,1999-12-31,844
2348,qld-bus-city,2000-03-31,1171
2349,qld-bus-city,2000-06-30,924
2350,qld-bus-city,2000-09-30,1036
2351,qld-bus-city,2000-12-31,764
2352,qld-bus-city,2001-03-31,672
2353,qld-bus-city,2001-06-30,660
2354,qld-bus-city,2001-09-30,1283
2355,qld-bus-city,2001-12-31,1110
2356,qld-bus-city,2002-03-31,693
2357,qld-bus-city,2002-06-30,1136
2358,qld-bus-city,2002-09-30,1206
2359,qld-bus-city,2002-12-31,1289
2360,qld-bus-city,2003-03-31,683
2361,qld-bus-city,2003-06-30,946
2362,qld-bus-city,2003-09-30,1418
2363,qld-bus-city,2003-12-31,835
2364,qld-bus-city,2004-03-31,1129
2365,qld-bus-city,2004-06-30,726
2366,qld-bus-city,2004-09-30,1098
2367,qld-bus-city,2004-12-31,1076
2368,qld-bus-city,2005-03-31,675
2369,qld-bus-city,2005-06-30,942
2370,qld-bus-city,2005-09-30,1176
2371,qld-bus-city,2005-12-31,914
2372,qld-bus-city,2006-03-31,1160
2373,qld-bus-city,2006-06-30,762
2374,qld-bus-city,2006-09-30,1366
2375,qld-bus-city,2006-12-31,1313
2376,qld-bus-noncity,1998-03-31,982
2377,qld-bus-noncity,1998-06-30,1448
2378,qld-bus-noncity,1998-09-30,2300
2379,qld-bus-noncity,1998-12-31,1752
2380,qld-bus-noncity,1999-03-31,1559
2381,qld-bus-noncity,1999-06-30,1956
2382,qld-bus-noncity,1999-09-30,1458
2383,qld-bus-noncity,1999-12-31,1286
2384,qld-bus-noncity,2000-03-31,1599
2385,qld-bus-noncity,2000-06-30,1437
2386,qld-bus-noncity,2000-09-30,1884
2387,qld-bus-noncity,2000-12-31,1965
2388,qld-bus-noncity,2001-03-31,1096
2389,qld-bus-noncity,2001-06-30,1639
2390,qld-bus-noncity,2001-09-30,1710
2391,qld-bus-noncity,2001-12-31,1550
2392,qld-bus-noncity,2002-03-31,1297
2393,qld-bus-noncity,2002-06-30,1272
2394,qld-bus-noncity,2002-09-30,1805
2395,qld-bus-noncity,2002-12-31,1389
2396,qld-bus-noncity,2003-03-31,1541
2397,qld-bus-noncity,2003-06-30,1322
2398,qld-bus-noncity,2003-09-30,1332
2399,qld-bus-noncity,2003-12-31,1607
2400,qld-bus-noncity,2004-03-31,1042
2401,qld-bus-noncity,2004-06-30,1442
2402,qld-bus-noncity,2004-09-30,2016
2403,qld-bus-noncity,2004-12-31,1178
2404,qld-bus-noncity,2005-03-31,1475
2405,qld-bus-noncity,2005-06-30,1266
2406,qld-bus-noncity,2005-09-30,1769
2407,qld-bus-noncity,2005-12-31,2585
2408,qld-bus-noncity,2006-03-31,1447
2409,qld-bus-noncity,2006-06-30,1637
2410,qld-bus-noncity,2006-09-30,1763
2411,qld-bus-noncity,2006-12-31,1597
2412,sa-bus-city,1998-03-31,388
2413,sa-bus-city,1998-06-30,346
2414,sa-bus-city,1998-09-30,390
2415,sa-bus-city,1998-12-31,255
2416,sa-bus-city,1999-03-31,386
2417,sa-bus-city,1999-06-30,432
2418,sa-bus-city,1999-09-30,453
2419,sa-bus-city,1999-12-31,345
2420,sa-bus-city,2000-03-31,700
2421,sa-bus-city,2000-06-30,438
2422,sa-bus-city,2000-09-30,582
2423,sa-bus-city,2000-12-31,719
2424,sa-bus-city,2001-03-31,295
2425,sa-bus-city,2001-06-30,394
2426,sa-bus-city,2001-09-30,452
2427,sa-bus-city,2001-12-31,220
2428,sa-bus-city,2002-03-31,466
2429,sa-bus-city,2002-06-30,378
2430,sa-bus-city,2002-09-30,295
2431,sa-bus-city,2002-12-31,370
2432,sa-bus-city,2003-03-31,297
2433,sa-bus-city,2003-06-30,476
2434,sa-bus-city,2003-09-30,694
2435,sa-bus-city,2003-12-31,426
2436,sa-bus-city,2004-03-31,480
2437,sa-bus-city,2004-06-30,513
2438,sa-bus-city,2004-09-30,747
2439,sa-bus-city,2004-12-31,357
2440,sa-bus-city,2005-03-31,301
2441,sa-bus-city,2005-06-30,215
2442,sa-bus-city,2005-09-30,363
2443,sa-bus-city,2005-12-31,233
2444,sa-bus-city,2006-03-31,293
2445,sa-bus-city,2006-06-30,447
2446,sa-bus-city,2006-09-30,364
2447,sa-bus-city,2006-12-31,363
2448,sa-bus-noncity,1998-03-31,456
2449,sa-bus-noncity,1998-06-30,403
2450,sa-bus-noncity,1998-09-30,360
2451,sa-bus-noncity,1998-12-31,635
2452,sa-bus-noncity,1999-03-31,280
2453,sa-bus-noncity,1999-06-30,307
2454,sa-bus-noncity,1999-09-30,277
2455,sa-bus-noncity,1999-12-31,162
2456,sa-bus-noncity,2000-03-31,282
2457,sa-bus-noncity,2000-06-30,467
2458,sa-bus-noncity,2000-09-30,389
2459,sa-bus-noncity,2000-12-31,482
2460,sa-bus-noncity,2001-03-31,445
2461,sa-bus-noncity,2001-06-30,306
2462,sa-bus-noncity,2001-09-30,356
2463,sa-bus-noncity,2001-12-31,195
2464,sa-bus-noncity,2002-03-31,182
2465,sa-bus-noncity,2002-06-30,380
2466,sa-bus-noncity,2002-09-30,543
2467,sa-bus-noncity,2002-12-31,479
2468,sa-bus-noncity,2003-03-31,568
2469,sa-bus-noncity,2003-06-30,368
2470,sa-bus-noncity,2003-09-30,405
2471,sa-bus-noncity,2003-12-31,467
2472,sa-bus-noncity,2004-03-31,370
2473,sa-bus-noncity,2004-06-30,378
2474,sa-bus-noncity,2004-09-30,395
2475,sa-bus-noncity,2004-12-31,398
2476,sa-bus-noncity,2005-03-31,305
2477,sa-bus-noncity,2005-06-30,260
2478,sa-bus-noncity,2005-09-30,315
2479,sa-bus-noncity,2005-12-31,455
2480,sa-bus-noncity,2006-03-31,300
2481,sa-bus-noncity,2006-06-30,382
2482,sa-bus-noncity,2006-09-30,301
2483,sa-bus-noncity,2006-12-31,315
2484,wa-bus-city,1998-03-31,532
2485,wa-bus-city,1998-06-30,356
2486,wa-bus-city,1998-09-30,440
2487,wa-bus-city,1998-12-31,539
2488,wa-bus-city,1999-03-31,582
2489,wa-bus-city,1999-06-30,499
2490,wa-bus-city,1999-09-30,614
2491,wa-bus-city,1999-12-31,582
2492,wa-bus-city,2000-03-31,309
2493,wa-bus-city,2000-06-30,613
2494,wa-bus-city,2000-09-30,545
2495,wa-bus-city,2000-12-31,840
2496,wa-bus-city,2001-03-31,377
2497,wa-bus-city,2001-06-30,595
2498,wa-bus-city,2001-09-30,628
2499,wa-bus-city,2001-12-31,550
2500,wa-bus-city,2002-03-31,550
2501,wa-bus-city,2002-06-30,287
2502,wa-bus-city,2002-09-30,723
2503,wa-bus-city,2002-12-31,487
2504,wa-bus-city,2003-03-31,278
2505,wa-bus-city,2003-06-30,419
2506,wa-bus-city,2003-09-30,389
2507,wa-bus-city,2003-12-31,398
2508,wa-bus-city,2004-03-31,211
2509,wa-bus-city,2004-06-30,568
2510,wa-bus-city,2004-09-30,606
2511,wa-bus-city,2004-12-31,587
2512,wa-bus-city,2005-03-31,279
2513,wa-bus-city,2005-06-30,608
2514,wa-bus-city,2005-09-30,475
2515,wa-bus-city,2005-12-31,390
2516,wa-bus-city,2006-03-31,254
2517,wa-bus-city,2006-06-30,546
2518,wa-bus-city,2006-09-30,540
2519,wa-bus-city,2006-12-31,539
2520,wa-bus-noncity,1998-03-31,874
2521,wa-bus-noncity,1998-06-30,1687
2522,wa-bus-noncity,1998-09-30,1120
2523,wa-bus-noncity,1998-12-31,1252
2524,wa-bus-noncity,1999-03-31,441
2525,wa-bus-noncity,1999-06-30,661
2526,wa-bus-noncity,1999-09-30,934
2527,wa-bus-noncity,1999-12-31,1037
2528,wa-bus-noncity,2000-03-31,312
2529,wa-bus-noncity,2000-06-30,601
2530,wa-bus-noncity,2000-09-30,581
2531,wa-bus-noncity,2000-12-31,1032
2532,wa-bus-noncity,2001-03-31,570
2533,wa-bus-noncity,2001-06-30,767
2534,wa-bus-noncity,2001-09-30,816
2535,wa-bus-noncity,2001-12-31,841
2536,wa-bus-noncity,2002-03-31,1128
2537,wa-bus-noncity,2002-06-30,1124
2538,wa-bus-noncity,2002-09-30,876
2539,wa-bus-noncity,2002-12-31,1024
2540,wa-bus-noncity,2003-03-31,568
2541,wa-bus-noncity,2003-06-30,697
2542,wa-bus-noncity,2003-09-30,1037
2543,wa-bus-noncity,2003-12-31,1300
2544,wa-bus-noncity,2004-03-31,624
2545,wa-bus-noncity,2004-06-30,769
2546,wa-bus-noncity,2004-09-30,1146
2547,wa-bus-noncity,2004-12-31,1489
2548,wa-bus-noncity,2005-03-31,639
2549,wa-bus-noncity,2005-06-30,891
2550,wa-bus-noncity,2005-09-30,904
2551,wa-bus-noncity,2005-12-31,1264
2552,wa-bus-noncity,2006-03-31,950
2553,wa-bus-noncity,2006-06-30,1162
2554,wa-bus-noncity,2006-09-30,889
2555,wa-bus-noncity,2006-12-31,938
2556,tas-bus-city,1998-03-31,116
2557,tas-bus-city,1998-06-30,83
2558,tas-bus-city,1998-09-30,196
2559,tas-bus-city,1998-12-31,70
2560,tas-bus-city,1999-03-31,130
2561,tas-bus-city,1999-06-30,204
2562,tas-bus-city,1999-09-30,181
2563,tas-bus-city,1999-12-31,129
2564,tas-bus-city,2000-03-31,99
2565,tas-bus-city,2000-06-30,61
2566,tas-bus-city,2000-09-30,178
2567,tas-bus-city,2000-12-31,98
2568,tas-bus-city,2001-03-31,72
2569,tas-bus-city,2001-06-30,88
2570,tas-bus-city,2001-09-30,114
2571,tas-bus-city,2001-12-31,195
2572,tas-bus-city,2002-03-31,259
2573,tas-bus-city,2002-06-30,130
2574,tas-bus-city,2002-09-30,566
2575,tas-bus-city,2002-12-31,90
2576,tas-bus-city,2003-03-31,129
2577,tas-bus-city,2003-06-30,170
2578,tas-bus-city,2003-09-30,152
2579,tas-bus-city,2003-12-31,160
2580,tas-bus-city,2004-03-31,75
2581,tas-bus-city,2004-06-30,215
2582,tas-bus-city,2004-09-30,169
2583,tas-bus-city,2004-12-31,172
2584,tas-bus-city,2005-03-31,182
2585,tas-bus-city,2005-06-30,160
2586,tas-bus-city,2005-09-30,140
2587,tas-bus-city,2005-12-31,178
2588,tas-bus-city,2006-03-31,124
2589,tas-bus-city,2006-06-30,85
2590,tas-bus-city,2006-09-30,137
2591,tas-bus-city,2006-12-31,160
2592,tas-bus-noncity,1998-03-31,107
2593,tas-bus-noncity,1998-06-30,290
2594,tas-bus-noncity,1998-09-30,107
2595,tas-bus-noncity,1998-12-31,228
2596,tas-bus-noncity,1999-03-31,205
2597,tas-bus-noncity,1999-06-30,88
2598,tas-bus-noncity,1999-09-30,193
2599,tas-bus-noncity,1999-12-31,238
2600,tas-bus-noncity,2000-03-31,158
2601,tas-bus-noncity,2000-06-30,149
2602,tas-bus-noncity,2000-09-30,144
2603,tas-bus-noncity,2000-12-31,191
2604,tas-bus-noncity,2001-03-31,148
2605,tas-bus-noncity,2001-06-30,118
2606,tas-bus-noncity,2001-09-30,185
2607,tas-bus-noncity,2001-12-31,78
2608,tas-bus-noncity,2002-03-31,117
2609,tas-bus-noncity,2002-06-30,134
2610,tas-bus-noncity,2002-09-30,120
2611,tas-bus-noncity,2002-12-31,255
2612,tas-bus-noncity,2003-03-31,257
2613,tas-bus-noncity,2003-06-30,84
2614,tas-bus-noncity,2003-09-30,161
2615,tas-bus-noncity,2003-12-31,95
2616,tas-bus-noncity,2004-03-31,205
2617,tas-bus-noncity,2004-06-30,131
2618,tas-bus-noncity,2004-09-30,184
2619,tas-bus-noncity,2004-12-31,138
2620,tas-bus-noncity,2005-03-31,120
2621,tas-bus-noncity,2005-06-30,131
2622,tas-bus-noncity,2005-09-30,120
2623,tas-bus-noncity,2005-12-31,113
2624,tas-bus-noncity,2006-03-31,150
2625,tas-bus-noncity,2006-06-30,93
2626,tas-bus-noncity,2006-09-30,129
2627,tas-bus-noncity,2006-12-31,121
2628,nt-bus-city,1998-03-31,136
2629,nt-bus-city,1998-06-30,138
2630,nt-bus-city,1998-09-30,452
2631,nt-bus-city,1998-12-31,243
2632,nt-bus-city,1999-03-31,194
2633,nt-bus-city,1999-06-30,137
2634,nt-bus-city,1999-09-30,246
2635,nt-bus-city,1999-12-31,100
2636,nt-bus-city,2000-03-31,245
2637,nt-bus-city,2000-06-30,167
2638,nt-bus-city,2000-09-30,218
2639,nt-bus-city,2000-12-31,312
2640,nt-bus-city,2001-03-31,241
2641,nt-bus-city,2001-06-30,165
2642,nt-bus-city,2001-09-30,270
2643,nt-bus-city,2001-12-31,350
2644,nt-bus-city,2002-03-31,160
2645,nt-bus-city,2002-06-30,93
2646,nt-bus-city,2002-09-30,132
2647,nt-bus-city,2002-12-31,699
2648,nt-bus-city,2003-03-31,194
2649,nt-bus-city,2003-06-30,106
2650,nt-bus-city,2003-09-30,97
2651,nt-bus-city,2003-12-31,163
2652,nt-bus-city,2004-03-31,329
2653,nt-bus-city,2004-06-30,74
2654,nt-bus-city,2004-09-30,202
2655,nt-bus-city,2004-12-31,72
2656,nt-bus-city,2005-03-31,82
2657,nt-bus-city,2005-06-30,156
2658,nt-bus-city,2005-09-30,332
2659,nt-bus-city,2005-12-31,144
2660,nt-bus-city,2006-03-31,71
2661,nt-bus-city,2006-06-30,123
2662,nt-bus-city,2006-09-30,157
2663,nt-bus-city,2006-12-31,181
2664,nt-bus-noncity,1998-03-31,80
2665,nt-bus-noncity,1998-06-30,170
2666,nt-bus-noncity,1998-09-30,1084
2667,nt-bus-noncity,1998-12-31,160
2668,nt-bus-noncity,1999-03-31,189
2669,nt-bus-noncity,1999-06-30,286
2670,nt-bus-noncity,1999-09-30,170
2671,nt-bus-noncity,1999-12-31,211
2672,nt-bus-noncity,2000-03-31,153
2673,nt-bus-noncity,2000-06-30,409
2674,nt-bus-noncity,2000-09-30,175
2675,nt-bus-noncity,2000-12-31,226
2676,nt-bus-noncity,2001-03-31,121
2677,nt-bus-noncity,2001-06-30,645
2678,nt-bus-noncity,2001-09-30,262
2679,nt-bus-noncity,2001-12-31,203
2680,nt-bus-noncity,2002-03-31,185
2681,nt-bus-noncity,2002-06-30,488
2682,nt-bus-noncity,2002-09-30,368
2683,nt-bus-noncity,2002-12-31,315
2684,nt-bus-noncity,2003-03-31,78
2685,nt-bus-noncity,2003-06-30,273
2686,nt-bus-noncity,2003-09-30,176
2687,nt-bus-noncity,2003-12-31,363
2688,nt-bus-noncity,2004-03-31,190
2689,nt-bus-noncity,2004-06-30,245
2690,nt-bus-noncity,2004-09-30,189
2691,nt-bus-noncity,2004-12-31,107
2692,nt-bus-noncity,2005-03-31,166
2693,nt-bus-noncity,2005-06-30,160
2694,nt-bus-noncity,2005-09-30,151
2695,nt-bus-noncity,2005-12-31,132
2696,nt-bus-noncity,2006-03-31,135
2697,nt-bus-noncity,2006-06-30,118
2698,nt-bus-noncity,2006-09-30,188
2699,nt-bus-noncity,2006-12-31,210
2700,nsw-oth-city,1998-03-31,396
2701,nsw-oth-city,1998-06-30,657
2702,nsw-oth-city,1998-09-30,540
2703,nsw-oth-city,1998-12-31,745
2704,nsw-oth-city,1999-03-31,426
2705,nsw-oth-city,1999-06-30,456
2706,nsw-oth-city,1999-09-30,422
2707,nsw-oth-city,1999-12-31,740
2708,nsw-oth-city,2000-03-31,476
2709,nsw-oth-city,2000-06-30,265
2710,nsw-oth-city,2000-09-30,509
2711,nsw-oth-city,2000-12-31,826
2712,nsw-oth-city,2001-03-31,557
2713,nsw-oth-city,2001-06-30,845
2714,nsw-oth-city,2001-09-30,387
2715,nsw-oth-city,2001-12-31,584
2716,nsw-oth-city,2002-03-31,474
2717,nsw-oth-city,2002-06-30,502
2718,nsw-oth-city,2002-09-30,633
2719,nsw-oth-city,2002-12-31,494
2720,nsw-oth-city,2003-03-31,349
2721,nsw-oth-city,2003-06-30,604
2722,nsw-oth-city,2003-09-30,407
2723,nsw-oth-city,2003-12-31,429
2724,nsw-oth-city,2004-03-31,293
2725,nsw-oth-city,2004-06-30,367
2726,nsw-oth-city,2004-09-30,281
2727,nsw-oth-city,2004-12-31,282
2728,nsw-oth-city,2005-03-31,459
2729,nsw-oth-city,2005-06-30,410
2730,nsw-oth-city,2005-09-30,404
2731,nsw-oth-city,2005-12-31,691
2732,nsw-oth-city,2006-03-31,899
2733,nsw-oth-city,2006-06-30,395
2734,nsw-oth-city,2006-09-30,376
2735,nsw-oth-city,2006-12-31,419
2736,nsw-oth-noncity,1998-03-31,510
2737,nsw-oth-noncity,1998-06-30,581
2738,nsw-oth-noncity,1998-09-30,893
2739,nsw-oth-noncity,1998-12-31,1157
2740,nsw-oth-noncity,1999-03-31,558
2741,nsw-oth-noncity,1999-06-30,918
2742,nsw-oth-noncity,1999-09-30,709
2743,nsw-oth-noncity,1999-12-31,1607
2744,nsw-oth-noncity,2000-03-31,965
2745,nsw-oth-noncity,2000-06-30,948
2746,nsw-oth-noncity,2000-09-30,956
2747,nsw-oth-noncity,2000-12-31,896
2748,nsw-oth-noncity,2001-03-31,652
2749,nsw-oth-noncity,2001-06-30,931
2750,nsw-oth-noncity,2001-09-30,568
2751,nsw-oth-noncity,2001-12-31,994
2752,nsw-oth-noncity,2002-03-31,639
2753,nsw-oth-noncity,2002-06-30,767
2754,nsw-oth-noncity,2002-09-30,984
2755,nsw-oth-noncity,2002-12-31,926
2756,nsw-oth-noncity,2003-03-31,467
2757,nsw-oth-noncity,2003-06-30,857
2758,nsw-oth-noncity,2003-09-30,897
2759,nsw-oth-noncity,2003-12-31,718
2760,nsw-oth-noncity,2004-03-31,746
2761,nsw-oth-noncity,2004-06-30,596
2762,nsw-oth-noncity,2004-09-30,898
2763,nsw-oth-noncity,2004-12-31,1893
2764,nsw-oth-noncity,2005-03-31,671
2765,nsw-oth-noncity,2005-06-30,978
2766,nsw-oth-noncity,2005-09-30,902
2767,nsw-oth-noncity,2005-12-31,841
2768,nsw-oth-noncity,2006-03-31,660
2769,nsw-oth-noncity,2006-06-30,736
2770,nsw-oth-noncity,2006-09-30,740
2771,nsw-oth-noncity,2006-12-31,595
2772,vic-oth-city,1998-03-31,181
2773,vic-oth-city,1998-06-30,229
2774,vic-oth-city,1998-09-30,128
2775,vic-oth-city,1998-12-31,270
